youtube_ids,status
KgvhUPiDdq8,A
guopKVWQCF4,A
N1mKzSFB6fE,A
CxIAqfJub8I,A
r7w3PvyRxwg,U
YhtKUiP7VcI,A
NUpdWiypJmU,A
GA6g6RhNX0Y,A
ku77SJXXbTM,A
ylWc8PENonI,U
6ygV9Kyccds,A
a_0V6LAZpWQ,A
_M2IBy4XEFU,A
rPaUJsO8hEk,U
Ra4rn4AAlec,U
JSXojB2s-Nc,A
ZVEqkVDn6Y4,A
TK2aNbt7wp8,A
s6G8lCkz3YE,A
U_B4p5RND5c,U
asVczOV_tcQ,A
gKWDU91KXfY,A
kiv6aX7cB4M,A
syyfsEivdnM,A
WDen9RIt_3o,U
8WW6WybT9IE,A
FNcrtVYxx08,A
An2G-XzHoQ8,U
ti7G8wgXbDs,U
xsKWplrmpBg,A
lIKWhYB_iwo,A
Y8fkG0bH1kE,A
mzKKYbiEVFE,A
w9FipnCHGMw,A
6ypM4nHefwk,A
m8V38j1JCAE,A
kcQhJdt8ZFM,A
BqQ_srIxTS8,A
dm6lh2SS9kw,A
QsO52ZUeiRs,A
gvpuOBezW0w,A
PDsnRMEw5DM,A
OITiuALFh14,A
MnysaTwpdfE,A
8jsM5ejYD1s,A
uX9-nFtuEbY,A
yfjEdJE4CUg,A
dMEiRSjfhb8,A
jO3CdXk5XGY,A
gnlESzLgMt4,A
MZhM3F5elvE,A
EJo4HlQEL3A,A
9osdpgwUCGg,A
NXNxLbADIrM,A
ICEP2zoGEvs,A
5f6q4s9Hj5k,A
sGvmhyylV8c,A
ai_xd_ph9qU,A
Z0w98Y7L8jY,A
rvt8gUKRmJk,A
pcSfd4qI8YQ,U
vZ2tV_uGgmA,U
gT72DZVURng,A
9mlgx16ZmJc,A
Ezk-wRLfPXY,A
bqcfFFleENA,A
a5qdyoWVIK0,A
w-I4b0aIvWY,A
Yh6rTKNwBJY,A
pG7PndAX1oQ,A
u1U1qf3M9X4,A
P_cSKnPgaYI,U
IYzH-TQL2sU,A
xpN_mUyi-J4,A
#NAME?,A
vQtbA5HIJqk,A
OLWuXaaNu00,A
W5EWaI-WDZY,A
yd9-JLRhoY8,A
F35eO-jp7O0,A
KVbFAWgMJk8,A
ZrX57Nm26N8,A
sQHgcCMiNQM,U
8O8ZMV3sAa0,A
EQASgwtlHsI,A
#NAME?,A
I6QTeiaj7jQ,A
BGGFoij-s6M,A
t3lrwVv_TNI,A
hjVP-jZ6zwg,U
yoP3-Kk3pS8,A
o2YB_nH6KZs,A
mNFUNrH9Ip0,A
rP1Ur-eHssk,A
GPJBw-TLYZQ,A
YgEU8RpuOmE,A
cUjK4jRtCCw,A
ICXcMp5XeOM,A
MjyBIAEQcjc,A
8UWSdSruZJc,A
1EYSi5084EI,A
h5eTqjzQZDY,A
8tWubJNMCsU,A
RsxM2m-wOVQ,A
W2ebqQdhQNo,A
X60wJzy0OFM,A
CD57l6oZaxI,U
5Ci2Z3sva0w,A
pn6Rv0Ez4z4,A
FV47QnN2rGg,U
9xM3Wv_0Wv4,A
E-YR81oZbIk,A
V3GDtV1-kx0,U
gHNNpCLIceA,U
UzXmp-EuBsU,U
MHYXWN3gNGg,A
zO1J2xUeE-A,A
W9vKeAc2qsA,A
8pzU0lB_eXQ,A
FLNC-aOswZI,A
x4Q-DHGgZcs,A
FcIsB1AOpEw,A
WTsBdKKExWs,U
fQ7dQ7E-CAE,A
K3YngyVdyrI,A
CtSk03efSqQ,A
T8RgJtnPxJo,A
9trq7AL0Tqg,A
Zlg8Ts89FPU,A
yheBPO8iPM4,A
f3BuOcAN3Nw,A
n583v6PXy5s,A
siUAwvJTDpo,A
qSs7T9ykg1Q,A
k6COJgh-gWg,A
FPBmVnsZaN8,A
jQ29Wqc6p9k,A
GTU90iYk9v4,A
EY3akVBGYqA,A
sJlIl_ByXRM,A
8NNuvt4klj0,A
L32mAiLXnLs,A
LjumHvnl-ME,U
9z6tNbH_NZk,A
y1XxE4ou2k0,A
2Ipm3hMAgh8,A
3chHT1PWEWQ,A
_2IcYgOQ7oU,A
B23LqQzgeBM,A
_X8XtZZYkNA,A
ytr-bgFLb4o,A
oO7UbZ0Z4c4,A
IWDMt9kmajM,A
S_E9VdiHJgI,A
78day_kzUNw,A
LC9YlJnK6_s,A
lI5lvj4Toc0,A
#NAME?,A
HLlTW2Ie-_Y,A
W8N3FF_3KvU,A
GlYqzzJIikM,A
dJXRdzj9e10,A
5rpDi7-dVuk,A
I0xYRnxVvJI,A
fDs6xnRawsM,A
t2uJZIlnVFI,A
fKkzqk3RMLc,A
2NpdhNZDeI8,A
hV4-LQJ-ZwU,A
U12lYgFsJwY,A
VhrjRMn65Ag,A
0Ipm2jMrvCc,A
nswpyjm8W9g,A
Xbyw8vCDjGk,A
R_7_FHgZQIM,A
RwRR_qLgvw8,A
5yvq1qLkwmk,A
uGA1rs0YnDM,A
SUfhVmHBCGE,A
DzJb63NEIAY,A
91nMuvFCDR8,A
uYU48hWAZiE,A
rNVlDLzvReg,A
CzNpB3L1EA0,A
XCvXX2OLXlw,A
jWDmUlFZ6m8,A
zmksQTVs_vU,A
l5jNXYXLntY,A
zgu7d2tZjNg,A
yl8bdI-4298,U
lO0mEU8YgW8,A
VIzx9x6tS2g,A
NuIM39dcUs4,A
HdZscd8PYME,A
SXZjmVujr7o,A
e-Ed1Z_nXqw,A
b5YIdxeMGJY,A
zhlFJO1WqVk,A
YF6nLVDlznE,A
lxKBeyqWlyc,U
HTUxsrO-P_8,A
vgDHSeuL66k,A
qsIFW2XkISk,A
xuaM-wq5Qs4,A
pL8BQ-sRbwE,A
Hy6ib0XvfQw,A
9qnGA5IET3E,A
qxjPJrUUu74,A
YnviQdrLUPE,A
C4JPMYHTZis,A
q3p9tIy8vlQ,A
zWM6wNVYlUM,A
8eOEy0f97pI,A
30d-v5MWheM,A
9VuBJDq9li4,A
XJXlPU0HRPE,A
UdBqFAKGRvY,A
oYRNbH2P9QQ,A
WjzBcS3-QyI,A
pghmnHndn9w,A
lL-5jv-XDgA,A
l6phO2oOSLg,A
AqzFwQQew6k,A
kxJd6RbcsgU,A
MW7dkCxxKzo,A
pVqj5iwP41Y,U
TKvcKeSPm0E,A
jkwKToDcjNU,A
TiW2w-VyYVI,A
8qsK9dUdLdc,A
6WOQcE7Tczw,A
sYAjGorhNg0,A
6jaeSHfNTuQ,A
rCDmD6lwP0E,A
KwAKOF4xpzs,A
Y42tblDS0rc,U
hCO6hpUuXzo,A
QDFvVbBdqfc,A
3Ph_U45Oq3M,A
kPMhvmNiHLg,A
RybvE69AVjQ,A
eKSQuwp2wvw,A
0VHSKMDlViM,A
p1qoWrslwm0,A
56bhvW0DCR8,A
jOZNjOHiH_0,A
CWufu_HezSE,U
gQlwgm9HUXs,A
vucZJOfHpog,A
9zJi0SCgAWg,A
PZUsjSYm6TI,A
42nLttm8HaU,A
Jz5KcUG56Vc,A
lBWqaN51vqk,A
#NAME?,A
QwMHfxOy2dg,A
p_WIdI26dKQ,A
Jyxm_enYjHI,A
ImYEc-QHp14,A
1m3yoZmvddE,A
gP05zvVf_Ss,A
BKogIbErSt4,U
0on5LV3k26o,A
Jgn4Vc0m2IA,A
SLrtcOg16Fo,U
oHmBqp9Mycw,A
3ljtvwBBVTE,A
sQ7G6uGkrY4,A
1yhQHjYkyzU,A
ob-qYW9KZh8,A
9fsVOjW9tG0,A
Mmk0RaRYIc8,A
0PmuTmg1Kh0,A
fTl_EZLjV4Q,A
Z9PT33wAbxw,A
TtIqew-165k,A
BdNE9f9cgZ4,A
h24G4lSFl_0,A
U7Ogwe_ydTM,A
jjh0oK7ZyfM,A
nYUv98ebOLE,A
XRRwmhI8qsY,A
xNEu_iwXgJM,A
CBK0pRaHzqE,A
tfWuR6PKMCE,A
1uTY_K3gnCU,A
rq5k3da_UWk,A
9GhycQJOOZs,A
udBOx1z24J0,A
ADLPNnld_nk,A
O0ArI4EuniE,A
9bVFT5lRYLQ,A
iJM8nYe7CWU,A
4NAFH521wPg,A
k5pcTZ4DEss,A
YKIg3N_80RE,A
dpnBMFaU1Qc,U
JnDGgcr9Lx4,A
9taoTOwSNYM,A
IpkgircLPw0,A
EwnOZhGWur0,A
A6L8E7DXQYI,A
5RWeRa4BN60,U
#NAME?,A
njWsfApthXc,A
JZ-vtnKKMEw,A
cV6WIEFeAEg,A
ASvepCTj7Y8,A
GSws-lVK_mw,A
Q6QKM_MggC4,A
OPEbN_IlciA,A
8FhmwWWEJVs,A
r7C3zfRTHiA,A
w7foLl3Z-ts,A
ts8YhIr1MiQ,A
r5jOhTtF6Mg,A
IuxYDmvEiOo,A
x28Ec32iiXI,A
AwqBKcbx67U,A
Sff5RfnCsR4,A
V35941R0Gbk,A
WqNtZthHaN4,A
2LCfVBNicU8,A
0r-zYs6NQu8,A
TxMqjuXkb0o,A
TsF0hNfWN08,A
JktEQyMo5Oo,A
ZBJYJjG2B8Q,A
qgx0yt6UUtA,A
9VC0c3pndbI,A
e3aXvYIWIq0,A
Z_Rxf0TfBJE,A
YKQiyBkt4Vs,A
cZ-_7NYgl88,A
JS3dOSK6oAc,U
BJcbteVJsAw,U
vbVi1e-Dzs4,U
3I64K45l_4w,U
nWmWMcudVrA,A
RruX3IvFQdU,A
80rHf2l6dTk,A
vAA2yegX_v4,A
0rkDeZCAGOg,A
7bkRqiDwm6Y,A
RWMYNTnoEyQ,A
ToCQZRlztZQ,A
yR8cR75iKGU,A
chE_RABoeCQ,A
kw6-IuwnoZo,A
ZMm_45HyKVs,A
igqQ7GrcinE,A
SWNrZstXx34,A
pF-GmDWpfz0,A
VRKGA-cKKIw,A
TeiY_SPL-cE,A
UEvikPfE9_o,A
OrROa3Ajlc0,A
petcvu53S0w,A
rRM3f3ITzyM,A
eD-dvuSKr7c,A
t07cXwpGZWI,A
Lu9d3R2s6zY,U
rFFD0Kk9JP4,U
EIb2Y_a13_k,U
YHHOeaHumw4,U
XBR2IiPXP-w,U
xaFyGRvqLig,A
r2a8MssHghk,A
vgTQD-v27QI,A
#NAME?,A
_KLc3RrsdK4,A
9SS3IO4LKEs,A
M3uJxZKwuRQ,A
1t0OZtcEfEg,A
cDZBQpeNrhA,A
dglLAnHzmcA,A
aa6ceAyIqNY,A
y2qkuJxngDo,A
zMqVoOlNEhM,A
ULF_sn6vy54,A
wDq04cFiyq4,A
nf3gmhscyqM,A
7ttK4szAQBI,A
yfPetEMefjQ,A
xQk-lP2R04Y,A
fh9ew0A-prM,A
fYQCIphJhAk,A
xNBp-ncMrLc,U
ZsRQPgXKUcw,A
FLuh_L6Njzc,A
eDovdtImmjk,A
SGsTdYjfn3o,A
vDA4l5kFwno,A
uq6aVUysBEM,A
nrRqBjvf-pg,A
GIU8Qwf6Snk,A
_QYCgpLhaMY,A
AJ4F_KqTgp0,A
KWHZd0RkvwA,A
sYAzTYmXMBg,A
_nlFcEj41Xk,A
IQxkFR_o1PQ,A
427q1EzhRio,A
8hG311vRO9M,A
qI0hgHO3KS8,A
BQi7oRQKVeI,A
5dH3dNGPj2w,A
A7yjdKgzt_Y,A
ywF92TByMZg,A
m3ooI1C-Fz8,A
fXMvregmU1g,A
2TLdxszKQ2o,A
tZKiDdLzq08,A
q9ZC7O69trE,A
RkCYaSurmsE,A
WDZsyRYY3P8,A
oiu3gSb3YYQ,A
DkJSQWJLLZk,A
N2Er72RJSNY,A
c4ilqh6JgsY,A
VOFL-RNmvzA,A
dO6C_xVbqbo,A
lwEvw6a1fS8,A
GB5TNrtu9Pk,A
oBsI_ay8K70,A
qu7ssnK7UW8,A
gnNDmaOAsaQ,A
104FG1ow6vo,A
CcuZAGicGrs,U
7jPJUhcPzak,A
5NRm1G-HOmM,A
AFi1ySDzWkI,U
JFZCjeksIuw,U
4qs7rZuGF54,U
SPRee3OzYfw,U
NU4WEIddwxI,A
#NAME?,A
hfEBfgbfcmM,U
SZwJzB-yMrU,A
jeYbfgXwXLo,A
Cjx2hvauCDg,A
-mAXkn4C-7Q,A
Z539Uhyx2IU,A
bnUx7hyk8rk,A
9r3HRoq1dVU,A
uzn8xMM2Dj8,A
WA0bC5Xop5w,A
VD8q2GQYNd8,A
Gz73GgwIWto,A
#NAME?,A
7CU5P04O_ik,A
UM5vvgaPeu0,A
nKiBMf94btw,A
zIOTVXh0fxA,A
meTUPn1jCKo,A
TXvGMfDO58Y,A
q8qRXuZeaE4,U
2Y7Rwrh46o0,U
Cx7DefNCmKM,U
SZs1o1VYaI0,U
bE0-UUhfHRU,A
7jH2f-sDXC4,A
uIyv79UpnVU,A
13qiPCFoqVA,U
4vB3OpQgIIk,A
2Dqe23fAXio,A
DSefWTLQ09w,A
bO_OIaCD0t8,A
tUeCcyFRZ5Y,A
Kmqoz4ZLiNU,A
yO5iKNHzqkY,A
3f_2U1mVm1g,A
GuCz9yuuJ7g,A
O1_mAOVLO8w,A
saCscVMG07I,A
aGg7yqIUqQI,A
e1mKzWti7Y0,A
IKbIa0CiNeE,A
q2XX5LMrTT0,A
CILKwuySotE,A
BGvZ0vmbBHo,A
Bnb7if-OFJM,A
eu3eiajhpFU,A
4HdufbJX7sA,A
b3D6mx5SQo8,A
#NAME?,A
nIwSf9u-DwY,A
4F2C3KrdeQs,A
w1Dqx3FF8W4,A
du0_DdrldO8,U
wXA777yUndQ,A
jRQOAjH65b8,A
df97vGXMUfM,A
lhogah8GQ3o,A
eIh0KZ-ymhQ,A
seFzWOKPmGE,A
Wvd2zGje1TA,A
OxfnEYkmorM,A
dAioKqKW1L0,U
U4WZndFzC7w,A
4-ugewmyK30,A
eynSVYPB3y0,U
ogU3vzFroUU,A
o7MGxbdGSrg,A
PxYXEqafyHs,A
gUzcKWEMorA,A
Bbbxd4Tm0F4,A
eqeF5ldktpo,A
dgUskibKQro,A
I2B3Tq42974,A
ZJoYlFOXygw,A
TmwnQToweNw,A
0I0VtKubTLA,A
74O7jRXkfos,A
6FiCUtEnsJQ,A
DU78X6NPDpE,A
dwJ-wwF9XVs,A
w8wa_UIpin8,A
lmMxUyAHbI4,A
cOkMgzCNuFs,A
WFtlNER05Fw,A
AJu-LA_I1M0,A
xhPFkvMxG2M,A
TQzh39woOlg,A
gdkicLTHbgM,A
E_3c5VMgcj0,U
dUDVJUt-L9g,U
EkTQPnhgeQc,U
0zQGYN0MJJc,A
fOSwPed_1Vc,A
TSaVEEXEZnw,A
eeN0jgfHM-w,A
6XCkgXgKBqI,A
4U31mGuKFGE,A
zQ6ZSB_l6-E,A
#NAME?,A
a7ua4k9BzaM,U
EQVPIYqi71I,A
oeB5sZ_w7Rc,A
FNm_MjrIUAI,A
RdDQsdS2gfE,A
dKOdZyDj-UQ,A
XTyV_PHvqgQ,A
o40BmvMxHMc,A
ep-lueoTwLY,A
Jqwx0UZDEoI,A
bfmqnYY0J1k,A
XrjkQBYxrb0,A
5Q6m0KO3DNs,U
nj1bFZLPetk,A
S6Kt_oOL4xQ,A
EWBXyTVtMgM,A
08V_F19HUfI,A
Nzidz_rrPfs,A
Y7G3rkjdLPk,A
DM2R2cVozKM,A
5vTQn6EkuFY,A
UVLL0TfwDl4,A
ItILNGMMV98,A
BB7Jf3HPrU0,A
g05qknnqvtc,A
HHPEbYLPbQE,U
B-d-safpxwc,A
I4WzImgnP4w,A
aXeOf8C_lIU,A
eDEclHXoPjs,A
uHoAWhD2jXo,A
lxYS0AunJaU,A
ydFSdFFcFC8,A
mMvQSQXGKTg,A
VVogy9d7OHc,A
k2idKKz_zTM,A
ugxRx7alXb4,A
3J2MwtmIu24,A
CSuskDPoWNU,A
1PjjFsd-B4A,A
SzJeErgKF4s,A
6dmGv0yBgmI,A
fdtsb6iG698,A
k2bWpNX-bOo,A
T9LNLt7usgE,A
QaazrkwooFA,A
kK8-jCCR4is,A
H-iHcz89M5U,A
KA2a8wG0bR0,A
KJgKgsb3yu4,A
ubNLeJebK58,A
FUMUSvg4T6Q,A
FruYEWLkiMk,A
-k1zB-65SA4,A
BsM20plBVlA,A
VE_YXadm7xw,A
JO623hj-QzI,U
s3ybbgeNm14,A
QnrwK0LDZ1c,A
o-znZpJy5oo,A
RoEGoSnXI-Y,A
ZDlgsB9tKfg,A
eCZr3Nby3HY,A
YvPhLNv2mUk,A
D0PBMnlcGc8,A
fAH8fSEvMeU,A
8HVDCYMECC4,A
8lg1JpkiHrA,A
uBADAkxAoXc,A
cgqudkhK0Qg,A
8S305AOWKoA,A
_bG-ltXQnpg,A
FqrBCu91zl0,A
gSNwmutPfCI,A
USaB6oOW4qQ,A
6x08NrVG9Dg,A
n91vzASKJOM,A
4rUpX3QSPmw,A
qfxoqje1X7o,A
o16IeXfyvm4,A
jz30HkguTaY,A
NKT4OLSXQxs,A
RC4W-ZpmElM,A
wbBOtX1qG30,A
bSkCyt54HSk,U
r6q3wc7PGSM,A
KQH6EjBCV5c,A
MRpCo2f6Ew4,A
#NAME?,A
wwCSg9MIgQY,A
B5Hrnlc7UBk,A
hsEDQJ4pWEI,A
l_-2rH7OFpA,U
fmmSd0nw_4w,A
54q6lVd53mY,A
xj8xZpWBbMc,A
ylZawvP2Pj0,A
14zkfDTN_qo,A
hx_bgoTF7bs,A
faDKMMwOS2Q,A
g59nSURxYgk,A
TFTSORiJt1U,A
HuPdfGAS6z0,U
M9Hg7ze_TVw,A
KTvEofN8nTk,A
aH2ll5bwpKw,A
XB7HqZc2p2Y,A
V_PsmxD6pZY,A
kq6Go56mrCw,A
T0SfkO8wuSg,A
aKkgMl62f-o,A
xdPd9X7yiIE,A
6v0gzqusxw0,A
7ySPl_WVgvc,A
#NAME?,A
Y2Tna77k1aI,A
3hnWf_wdgzs,A
IknsrTsQqhg,A
EnNRI_3c_YE,A
-7KbYx7jxXU,A
__hCQt5-UQM,U
Cc9Tu1miQvo,A
sOGcI0J88u0,A
xzUYAQZnQyw,A
c2pk0D3D1Ug,U
DY8wynkUfGM,A
6dYbx0lDqgY,A
_qJQerjPPoQ,U
1_VFU_jbY-Q,U
dYuKv7mQyBQ,U
E64cLxMsXi4,U
J2H3thdBdC0,A
x73gGi_Q6cQ,A
pnsY5MN_Y7I,A
niuf1QHJ24A,A
xpN6H5yhM3Q,A
JIdgvyIYSvI,A
S7r1YxOh3JI,A
nobQQ_XjiPw,A
jdmn-r2QqAk,A
ypC_PvgIQw4,U
Th6BYhMESWo,U
ZEHowJYgDXE,U
71gRY68Cj4o,U
TUmjsIQgq4U,A
hNcd0_qbb18,A
Iro_WBt-d_Y,A
nx7DVcSkWPE,A
8Jdf6n0oobQ,A
GyKFLaqfIA4,A
hjclRx-eRbI,A
YxCLuE8wlZ0,U
D2Q0eAARV7c,A
8ssuB2WpmkI,A
E8ezKdfGIZQ,A
QYejL34wAKw,A
GypDY5IwpT8,A
u84DWcdZZsk,A
JFufpzzl__w,A
hxH4DbfB1T8,A
CtqE5dtxakQ,A
aALD5BavN68,A
bXueqJfYV9c,A
Ds0aDc6sBtg,A
KXcERaBrkfQ,A
Y3nkXsjBBtQ,A
o-nVcRxOMtI,A
QgMVplSXnLc,A
MVNA36Toz1s,A
3t-mNoZ0V5c,A
oehRHXWLmcQ,A
JWder5_KR6Y,A
x6njN3W5Hqg,A
UjBIhQdZb9U,A
K5hAcawB0VU,A
8ohKSUwr7J8,A
P7w40AAM1vM,A
p1lkfRbKnlM,A
1htFpAeKTdk,A
7gb_fwjeHNM,A
GfplXgw0EOU,A
gq9BF5tZpUE,A
cEa87SgbqUw,A
VRgFc4U15E4,A
WuyO_JtT5vE,A
UBzyZgB0Ocw,A
ijSCtSK9nnc,A
y0rzm6y8j2I,A
i_vexIts124,A
JfqFgrnDgME,U
gPBzanM7wU0,A
8VmGfJwtaDA,A
9GwSzF1Tito,A
UFEoIB1fAck,A
aGITqiG-Ips,A
CAjGvsKimRk,A
QffeTaY7Mc8,A
uNtYKgrieyw,A
GLvHDoa8Yj8,A
8-X3rl7OeNY,A
2arWiWxRMJI,A
cUqhhCPhXwY,A
1SYgGxc5pho,A
tfVgHRPC7Ao,A
Rtd_5bvsIT8,A
ru4yrQFH1Uc,A
WlMP9Eh9uK4,A
kFPXNHUGyZU,U
43iu5oAV9dA,A
aHJKEy_ZRRI,A
o2NzibAcDoI,A
xPsbsskzi1k,A
scMYxh1dRvU,A
6Ib2WMBmfFo,A
zHzz93B31e8,A
ShzHlqdasPQ,U
xnBTJDje5xk,A
tRhH7XEhsSk,A
_Ii-bsrHB0o,A
E1TDJaTX-wA,A
pLhYgAqiaMw,U
mI1wIDgxuRg,A
oSz05ZYzjko,A
yixKRSECLgI,A
Qmu3v39b7W4,A
KUPNV7lIvHw,A
K9sHWHYdjPo,A
K3c5eyZC46I,A
a8xYGgOLo9Q,A
6UJCKJ5afvI,U
i-znErModYc,A
IWQZgVuLOQg,A
uu0QLSWderU,A
ycXWAtm22-w,A
yFFp9RYpOb0,A
5PL0TmQhItY,A
_YYQNpjvvLE,A
4rpZrLDXKz4,A
BydSR4q2L-4,A
HhwuTwera2w,U
0FF8JxTsOjc,A
fHcY-CqMl0c,U
ScMXIz0CtSA,A
ole7bzvUNws,A
8hvOGg4rmaA,A
8vrcIbG7OfE,A
SwiKD7d4D9M,U
lqlyxg1-gE0,A
dFR_9gNh-qE,A
Bzqq9-VvFh4,A
T9NEf8sqX_Y,A
-prn-8SbeSk,A
VUY5_GhE3rs,A
xGDWmuRjlSo,U
yzbZGwlWB-s,U
fiFYu6v4NSc,U
5gJQUltFYAw,U
rsJRlmhQAxE,A
j8glywrQvbE,A
lWuGyG-GwZo,A
E0SFNrYOv4Y,U
OHW6MoqO9xg,A
8-Eq-o9l38Q,A
7QQ8QlUSkfM,A
Yqhv3GgTdtA,A
FxaWVlzgkX4,A
lzRXKrxavm8,A
a5yBohoc4vY,A
Q4CKSekJzxk,A
_2EHcpg52uU,A
i2k_c45ZZsM,A
McgxRxi2Jqo,A
1zvohULpe_0,A
r4ruAPrUUns,A
9syRyrGJaaE,A
tMC73UNM8EM,A
tayZBgQki5g,A
CwsHa0W49ik,A
MCzCJjEdRcY,A
yqE3GetI5Bg,A
VcYOH_csZNE,A
ClvWWjaHcc4,A
YZgPHZKAsXk,A
kY1HkqQVo1M,A
_PyE79JpCMg,A
mHYhEQ9hi2E,A
z-u29xZJP3E,A
7QuMyau1CU0,A
zLIUsyyGwKM,A
ijlmN8J4ugY,A
ckUw79xG0fg,A
rs_En-CdW-0,A
jWyAkMfmpTg,A
eHJqmtRN21w,U
mxJ3GkswdWU,U
uRvpA2pU3c8,A
sU4_ErUCRlc,A
PQvZB9ZF64k,A
51IEqttqAHQ,A
eiwwk2r1QWI,A
LgRp5Whf6Dc,A
OIY5VQLpBhY,A
GWHI0dNUfug,A
08HKR_4fDnM,A
m2oHKCc8Qhc,A
XnPYXFOwKQ0,U
LSYPWTbAsUo,A
bCkUKPiJKoc,A
D2Qh5JeOxns,A
xbO5FcDgB1Q,A
SYnVqBaI6Pw,U
_GivaGwatcU,U
Wi9i8ULtk4s,A
R-0V6NOui3U,A
-0XHsfM1aL0,A
PYga3HX-qlI,A
SDyWftcMZgA,A
tmh_4ZnQqiw,A
4MtfXKI62O4,A
RazB04USWzs,A
LgH4v7PfeJE,A
naZ1ZSF4VkY,A
vqVL92uq1OE,A
RFGplPv4vYA,A
ruKByk6j3xU,A
aYw01hhqvkQ,A
9EqzOIMYpj4,A
BGPQlrVfqHs,A
VOJXYhOg8oo,A
N--Rto4ow-s,A
jKGYNdBJfvM,A
96GY21X2muo,A
hASSo2fav9U,A
3ZeMOsXSc6Q,A
mUsgd_SuucM,A
VV36MuL7giw,A
kT03uvPaIKY,A
CDXMgSMJWdQ,A
I2oJOcbOyp4,A
6wHVgiM0R54,A
akq3O7Rbip0,A
uB3jr3GuGok,A
ge3NPxoCuAI,A
magqQk-_gGE,A
82Wd5HdnNK4,A
gb1Trcl7ILg,A
tozEuziqdpg,A
flv6GcWZ0H0,A
BbS6aAT3Xq8,U
I4do05zs8S0,A
3Fhs8etoMcY,A
Inq3rSGC_MA,A
Soo4f6e1zCs,A
U4tlw19pGUo,A
SIpF1k4lJ7A,A
axJveWbQt5o,A
_PpGb33_3fI,A
OXg6Xk58ie0,A
AokbrYQRtWI,U
d1b44pSw2HM,A
CO03CQdeuqM,A
0jUMT4mUQbk,A
zgGlTGOjTRk,A
eF_fbTbHdyg,A
8757VsKfXVg,U
YjIT-VoRTzU,A
nrPH1JLD0es,A
T_bIn9yVtyw,A
6crPKIEaR1w,A
TDdQeb420rU,A
Rdf485xSxbM,U
wuu86dh78Io,A
sUeUhlFgvA4,A
mQQmSXlNfPk,A
wlq8MzhjpOA,A
dFjfR72qzkU,U
VVbhOxgEDv4,A
WGPMaw1iixE,A
Zkp8xqkkFsM,A
Q0eIBrWHz0I,A
vafU4YiGmzM,A
O5YaXuoDT_w,A
N4Jg2RBbBhY,U
exdL2H9PzJA,A
#NAME?,A
oNQ_nn3VLiY,A
nQrM4q96JKU,A
e4U29o22euk,A
uZf35zzGcEQ,A
8jW6s80NTwg,A
aYbDSpiT9XM,A
He8ypIe7pcg,A
jpd7ie1MFug,A
qOu6ZZ6v94U,A
9d-C45tzIk8,A
8Ccm4x-4mZc,A
1Me6akdYBp0,A
Koso2ynrJCc,A
g25wsHHXMO4,A
7jPNiwS7pGU,A
ZWWF6JInV0A,A
km0BfiyRx74,A
46vO3lGylOg,A
KOLQdVVE1IA,A
-14D3V4IUnA,A
39OTeM5uV50,A
JN0nQ3VGrow,U
#NAME?,A
3TxTfFJKljw,U
pgpy6wLVdEE,A
Or_X22YG3kw,A
wBtX9a6Fl10,A
fsaAQbk6d9k,A
3yXQpf0-7_Y,A
AOcbPc5ed1Y,A
IHE6j2uc2mg,A
lmtCmf_3xUw,A
2EfoElPL7sk,A
nwRqohMWc-A,A
#NAME?,A
wWvblBBI9Vk,A
qXP5IUBYDKA,A
1Zk1ZeVqE1M,A
L0CA5YxF8Cc,A
Ab22LyLFUXA,A
FMb6D3xoZ4Y,A
qd7WHCivDFQ,A
b5Q6OKqLQ4Y,A
s49z7lk_cL0,U
nFTpEV5tgf8,A
8Om0b4xAUWs,A
MQsmfyzY9Es,A
_a7AJ72o8_M,A
oYrwx4SUuTs,A
IN0weYVXm0g,A
ykxK32h1--Q,A
EyKNcOIrIR8,A
jr2dngStjD4,A
W6CBb3yX9Zs,A
57VQeiptBJQ,A
WSXVe6OKL9U,U
tNjsVTQ7Q3c,A
ROwKq3kxPEA,A
RaLA3SFHR9Y,A
WuLNgiAUm1A,A
NcbiXETqaRM,A
W5V3Qv88f7U,A
dLedI6F9AKI,A
zl8_JOJ-wiw,A
8PvyNKqiC-k,A
e0zJpS1zP2A,A
xFGLQmgrvP0,A
r79XkC-P7bo,A
SpR9eFhKZGc,A
PCTVL5oKlik,A
vyv6jjo6mLQ,A
69bJT-BxqDQ,A
Mp7NwrXZD-Y,A
8-UbtOU8gn0,A
8_LVUrc5Bf0,A
4I2IvBuuX4M,A
#NAME?,A
X0ELBT7o9X0,A
OGPWbLABrLs,A
OYLf6g0Z4ZE,A
ZE8sRMZ5BCA,A
vScrDtGZmb0,A
k6eRWR7W3so,A
TTrkTROR3Ko,A
b0zDA0g53Nk,A
Ss-OKTHZzUE,A
dmk6raD66to,A
OWWKuyEahN4,A
oTGrDM_VLC8,U
gPbb-Ai5CQs,A
LrJzf_4cQj0,A
D64lZe_3i-s,A
rLpjlZlc2_c,A
gC6vVmkU8i0,A
I9bl-5QFmZs,A
Qlg2sEJTFcc,A
pFen2kxSlOQ,A
9fOfFlMe6ek,A
b145_v-MqLs,A
KjjME3oYbps,A
9hvsqaCWJcU,A
dahgKTMdaFE,A
YcApEaUHUvU,A
wBbUCn_ZGN8,A
9d2hiy5UROI,A
tPkMq7GNK1E,A
ANu-PRNjYMU,A
